Y,X,H
39489106.235589,3849597,539.96094933316
39489140.117794,3849597,540.29890198551
39489174,3849597,540.63319933655
39475655,3849626.839196,349.08714309205
39475688.882206,3849626.839196,349.0919879144
39475722.764411,3849626.839196,349.09754402333
39475756.646617,3849626.839196,349.10383955872
39475790.528822,3849626.839196,349.11090380523
39475824.411028,3849626.839196,349.11876724143
39475858.293233,3849626.839196,349.12746159102
39475892.175439,3849626.839196,349.13701987613
39475926.057644,3849626.839196,349.14747647288
39475959.93985,3849626.839196,349.15886716916
39475993.822055,3849626.839196,349.17122922482
39476027.704261,3849626.839196,349.1846014342
39476061.586466,3849626.839196,349.19902419111
39476095.468672,3849626.839196,349.2145395564
39476129.350877,3849626.839196,349.23119132801
39476163.233083,3849626.839196,349.24902511364
39476197.115288,3849626.839196,349.2680884061
39476230.997494,3849626.839196,349.28843066128
39476264.879699,3849626.839196,349.31010337877
39476298.761905,3849626.839196,349.33316018525
39476332.64411,3849626.839196,349.35765692041
39476366.526316,3849626.839196,349.38365172555
39476400.408521,3849626.839196,349.41120513483
39476434.290727,3849626.839196,349.44038016879
39476468.172932,3849626.839196,349.47124243052
39476502.055138,3849626.839196,349.50386020382
39476535.937343,3849626.839196,349.53830455365
39476569.819549,3849626.839196,349.57464942823
39476603.701754,3849626.839196,349.6129717629
39476637.58396,3849626.839196,349.65335158522
39476671.466165,3849626.839196,349.69587212093
39476705.348371,3849626.839196,349.74061990049
39476739.230576,3849626.839196,349.78768486564
39476773.112782,3849626.839196,349.83716047528
39476806.994987,3849626.839196,349.88914381019
39476840.877193,3849626.839196,349.94373567586
39476874.759398,3849626.839196,350.00104070225
39476908.641604,3849626.839196,350.06116743997
39476942.52381,3849626.839196,350.12422845148
39476976.406015,3849626.839196,350.19034039618
39477010.288221,3849626.839196,350.25962410804
39477044.170426,3849626.839196,350.33220466422
39477078.052632,3849626.839196,350.40821144316
39477111.934837,3849626.839196,350.48777816999
39477145.817043,3849626.839196,350.57104294757
39477179.699248,3849626.839196,350.65814827083
39477213.581454,3849626.839196,350.74924102185
39477247.463659,3849626.839196,350.84447244336
39477281.345865,3849626.839196,350.94399808779
39477315.22807,3849626.839196,351.04797773865
39477349.110276,3849626.839196,351.15657530146
39477382.992481,3849626.839196,351.2699586607
39477416.874687,3849626.839196,351.38829949907
39477450.756892,3849626.839196,351.51177307584
39477484.639098,3849626.839196,351.64055796021
39477518.521303,3849626.839196,351.77483571609
39477552.403509,3849626.839196,351.91479053416
39477586.285714,3849626.839196,352.06060880773
39477620.16792,3849626.839196,352.2124786488
39477654.050125,3849626.839196,352.37058934013
39477687.932331,3849626.839196,352.53513072104
39477721.814536,3849626.839196,352.70629250363
39477755.696742,3849626.839196,352.88426351684
39477789.578947,3849626.839196,353.0692308773
39477823.461153,3849626.839196,353.26137908575
39477857.343358,3849626.839196,353.46088904869
39477891.225564,3849626.839196,353.66793702706
39477925.107769,3849626.839196,353.88269351383
39477958.989975,3849626.839196,354.10532204385
39477992.87218,3849626.839196,354.33597794196
39478026.754386,3849626.839196,354.57480701538
39478060.636591,3849626.839196,354.82194419968
39478094.518797,3849626.839196,355.07751216761
39478128.401003,3849626.839196,355.3416199143
39478162.283208,3849626.839196,355.61436133218
39478196.165414,3849626.839196,355.89581379116
39478230.047619,3849626.839196,356.18603674249
39478263.929825,3849626.839196,356.48507036486
39478297.81203,3849626.839196,356.79293427256
39478331.694236,3849626.839196,357.10962630797
39478365.576441,3849626.839196,357.43512143967
39478399.458647,3849626.839196,357.76937078758
39478433.340852,3849626.839196,358.11230079801
39478467.223058,3849626.839196,358.46381258829
39478501.105263,3849626.839196,358.82378148123
39478534.987469,3849626.839196,359.19205674563
39478568.869674,3849626.839196,359.56846155908
39478602.75188,3849626.839196,359.95279320434
39478636.634085,3849626.839196,360.34482350689
39478670.516291,3849626.839196,360.74429951958
39478704.398496,3849626.839196,361.15094445409
39478738.280702,3849626.839196,361.56445885436
39478772.162907,3849626.839196,361.98452200504
39478806.045113,3849626.839196,362.41079356169
39478839.927318,3849626.839196,362.84291538463
39478873.809524,3849626.839196,363.28051355753
39478907.691729,3849626.839196,363.72320056567
39478941.573935,3849626.839196,364.17057760584
39478975.45614,3849626.839196,364.62223700039
39479009.338346,3849626.839196,365.07776468284
39479043.220551,3849626.839196,365.5367427244
39479077.102757,3849626.839196,365.99875186764
39479110.984962,3849626.839196,366.46337403773
39479144.867168,3849626.839196,366.93019480004
39479178.749373,3849626.839196,367.39880573457
39479212.631579,3849626.839196,367.86880670296
39479246.513784,3849626.839196,368.33980798384
39479280.39599,3849626.839196,368.81143225531
39479314.278195,3849626.839196,369.28331640987
39479348.160401,3849626.839196,369.75511318743
39479382.042607,3849626.839196,370.22649261621
39479415.924812,3849626.839196,370.69714325727
39479449.807018,3849626.839196,371.16677324862
39479483.689223,3849626.839196,371.63511115072
39479517.571429,3849626.839196,372.10190659542
39479551.453634,3849626.839196,372.56693074644
39479585.33584,3849626.839196,373.02997657904
39479619.218045,3849626.839196,373.49085898835
39479653.100251,3849626.839196,373.94941474015
39479686.982456,3849626.839196,374.40550227616
39479720.864662,3849626.839196,374.85900138694
39479754.746867,3849626.839196,375.30981276836
39479788.629073,3849626.839196,375.75785747537
39479822.511278,3849626.839196,376.20307628641
39479856.393484,3849626.839196,376.64542899423
39479890.275689,3849626.839196,377.08489363592
39479924.157895,3849626.839196,377.5214656737
39479958.0401,3849626.839196,377.95515714077
39479991.922306,3849626.839196,378.3859957614
39480025.804511,3849626.839196,378.8140240569
39480059.686717,3849626.839196,379.23929844516
39480093.568922,3849626.839196,379.66188834388
39480127.451128,3849626.839196,380.08187528417
39480161.333333,3849626.839196,380.49935204021
39480195.215539,3849626.839196,380.91442178246
39480229.097744,3849626.839196,381.32719725854
39480262.97995,3849626.839196,381.73780000525
39480296.862155,3849626.839196,382.14635959697
39480330.744361,3849626.839196,382.55301293252
39480364.626566,3849626.839196,382.95790356221
39480398.508772,3849626.839196,383.36118105835
39480432.390977,3849626.839196,383.7630004298
39480466.273183,3849626.839196,384.16352158051
39480500.155388,3849626.839196,384.56290881403
39480534.037594,3849626.839196,384.96133038227
39480567.919799,3849626.839196,385.35895807891
39480601.802005,3849626.839196,385.7559668747
39480635.684211,3849626.839196,386.15253459462
39480669.566416,3849626.839196,386.54884163381
39480703.448622,3849626.839196,386.94507070858
39480737.330827,3849626.839196,387.34140664097
39480771.213033,3849626.839196,387.73803617208
39480805.095238,3849626.839196,388.13514779933
39480838.977444,3849626.839196,388.53293163452
39480872.859649,3849626.839196,388.93157927704
39480906.741855,3849626.839196,389.33128369613
39480940.62406,3849626.839196,389.73223911862
39480974.506266,3849626.839196,390.13464091525
39481008.388471,3849626.839196,390.53868548123
39481042.270677,3849626.839196,390.94457010449
39481076.152882,3849626.839196,391.35249281818
39481110.035088,3849626.839196,391.76265223235
39481143.917293,3849626.839196,392.17524733965
39481177.799499,3849626.839196,392.59047729352
39481211.681704,3849626.839196,393.00854115519
39481245.56391,3849626.839196,393.42963760681
39481279.446115,3849626.839196,393.85396463123
39481313.328321,3849626.839196,394.28171915746
39481347.210526,3849626.839196,394.71309667172
39481381.092732,3849626.839196,395.14829079712
39481414.974937,3849626.839196,395.58749284393
39481448.857143,3849626.839196,396.03089133249
39481482.739348,3849626.839196,396.47867149481
39481516.621554,3849626.839196,396.93101475777
39481550.503759,3849626.839196,397.38809821433
39481584.385965,3849626.839196,397.85009408671
39481618.26817,3849626.839196,398.3171691893
39481652.150376,3849626.839196,398.7894843963
39481686.032581,3849626.839196,399.26719411938
39481719.914787,3849626.839196,399.75044580302
39481753.796992,3849626.839196,400.23937944228
39481787.679198,3849626.839196,400.73412712757
39481821.561404,3849626.839196,401.23481262315
39481855.443609,3849626.839196,401.74155098289
39481889.325815,3849626.839196,402.2544482062
39481923.20802,3849626.839196,402.77360093942
39481957.090226,3849626.839196,403.29909622338
39481990.972431,3849626.839196,403.8310112905
39482024.854637,3849626.839196,404.36941341076
39482058.736842,3849626.839196,404.91435978907
39482092.619048,3849626.839196,405.46589751317
39482126.501253,3849626.839196,406.02406354996
39482160.383459,3849626.839196,406.58888479124
39482194.265664,3849626.839196,407.16037814595
39482228.14787,3849626.839196,407.73855067544
39482262.030075,3849626.839196,408.32339977144
39482295.912281,3849626.839196,408.91491337251
39482329.794486,3849626.839196,409.51307021462
39482363.676692,3849626.839196,410.11784011477
39482397.558897,3849626.839196,410.72918428286
39482431.441103,3849626.839196,411.34705565704
39482465.323308,3849626.839196,411.97139926128
39482499.205514,3849626.839196,412.60215257967
39482533.087719,3849626.839196,413.23924594528
39482566.969925,3849626.839196,413.88260293812
39482600.85213,3849626.839196,414.5321407915
39482634.734336,3849626.839196,415.18777080259
39482668.616541,3849626.839196,415.84939874282
39482702.498747,3849626.839196,416.51692526825
39482736.380952,3849626.839196,417.19024632602
39482770.263158,3849626.839196,417.86925355348
39482804.145363,3849626.839196,418.55383467064
39482838.027569,3849626.839196,419.24387386284
39482871.909774,3849626.839196,419.93925215098
39482905.79198,3849626.839196,420.63984775043
39482939.674185,3849626.839196,421.34553641662
39482973.556391,3849626.839196,422.05619177464
39483007.438596,3849626.839196,422.77168563551
39483041.320802,3849626.839196,423.4918882958
39483075.203008,3849626.839196,424.21666882244
39483109.085213,3849626.839196,424.94589531982
39483142.967419,3849626.839196,425.6794351823
39483176.849624,3849626.839196,426.41715533055
39483210.73183,3849626.839196,427.15892243077
39483244.614035,3849626.839196,427.90460309961
39483278.496241,3849626.839196,428.65406409398
39483312.378446,3849626.839196,429.4071724845
39483346.260652,3849626.839196,430.1637958161
39483380.142857,3849626.839196,430.92380225475
39483414.025063,3849626.839196,431.68706071945
39483447.907268,3849626.839196,432.45344100316
39483481.789474,3849626.839196,433.22281388055
39483515.671679,3849626.839196,433.99505120536
39483549.553885,3849626.839196,434.77002599508
39483583.43609,3849626.839196,435.54761250692
39483617.318296,3849626.839196,436.32768630412
39483651.200501,3849626.839196,437.11012431163
39483685.082707,3849626.839196,437.89480486486
39483718.964912,3849626.839196,438.68160775057
39483752.847118,3849626.839196,439.47041423887
39483786.729323,3849626.839196,440.2611071099
39483820.611529,3849626.839196,441.05357067434
39483854.493734,3849626.839196,441.84769078657
39483888.37594,3849626.839196,442.64335485405
39483922.258145,3849626.839196,443.4404518419
39483956.140351,3849626.839196,444.23887227154
39483990.022556,3849626.839196,445.03850821704
39484023.904762,3849626.839196,445.83925329684
39484057.786967,3849626.839196,446.64100266329
39484091.669173,3849626.839196,447.44365298757
39484125.551378,3849626.839196,448.24710244357
39484159.433584,3849626.839196,449.05125068959
39484193.315789,3849626.839196,449.85599884642
39484227.197995,3849626.839196,450.66124947532
39484261.080201,3849626.839196,451.46690655456
39484294.962406,3849626.839196,452.27287545306
39484328.844612,3849626.839196,453.07906290476
39484362.726817,3849626.839196,453.88537698195
39484396.609023,3849626.839196,454.69172706658
39484430.491228,3849626.839196,455.49802382276
39484464.373434,3849626.839196,456.30417916787
39484498.255639,3849626.839196,457.11010624464
39484532.137845,3849626.839196,457.91571939137
39484566.02005,3849626.839196,458.72093411384
39484599.902256,3849626.839196,459.52566705738
39484633.784461,3849626.839196,460.32983597773
39484667.666667,3849626.839196,461.13335971381
39484701.548872,3849626.839196,461.93615816093
39484735.431078,3849626.839196,462.73815224309
39484769.313283,3849626.839196,463.53926388731
39484803.195489,3849626.839196,464.33941599882
39484837.077694,3849626.839196,465.13853243526
39484870.9599,3849626.839196,465.93653798332
39484904.842105,3849626.839196,466.73335833623
39484938.724311,3849626.839196,467.52892007046
39484972.606516,3849626.839196,468.32315062519
39485006.488722,3849626.839196,469.1159782816
39485040.370927,3849626.839196,469.90733214421
39485074.253133,3849626.839196,470.69714212143
39485108.135338,3849626.839196,471.48533890877
39485142.017544,3849626.839196,472.271853973
39485175.899749,3849626.839196,473.05661953583
39485209.781955,3849626.839196,473.83956856023
39485243.66416,3849626.839196,474.62063473782
39485277.546366,3849626.839196,475.39975247569
39485311.428571,3849626.839196,476.176856886
39485345.310777,3849626.839196,476.95188377653
39485379.192982,3849626.839196,477.72476964087
39485413.075188,3849626.839196,478.49545165115
39485446.957393,3849626.839196,479.26386765192
39485480.839599,3849626.839196,480.02995615349
39485514.721805,3849626.839196,480.79365632811
39485548.60401,3849626.839196,481.55490800616
39485582.486216,3849626.839196,482.31365167437
39485616.368421,3849626.839196,483.06982847344
39485650.250627,3849626.839196,483.82338019811
39485684.132832,3849626.839196,484.57424929837
39485718.015038,3849626.839196,485.32237887997
39485751.897243,3849626.839196,486.06771270755
39485785.779449,3849626.839196,486.81019520862
39485819.661654,3849626.839196,487.54977147704
39485853.54386,3849626.839196,488.2863872788
39485887.426065,3849626.839196,489.01998905874
39485921.308271,3849626.839196,489.75052394662
39485955.190476,3849626.839196,490.47793976564
39485989.072682,3849626.839196,491.20218504075
39486022.954887,3849626.839196,491.92320900872
39486056.837093,3849626.839196,492.64096162726
39486090.719298,3849626.839196,493.35539358636
39486124.601504,3849626.839196,494.06645632019
39486158.483709,3849626.839196,494.7741020182
39486192.365915,3849626.839196,495.47828363826
39486226.24812,3849626.839196,496.17895492029
39486260.130326,3849626.839196,496.87607039894
39486294.012531,3849626.839196,497.56958541819
39486327.894737,3849626.839196,498.25945614629
39486361.776942,3849626.839196,498.94563958966
39486395.659148,3849626.839196,499.62809360852
39486429.541353,3849626.839196,500.30677693274
39486463.423559,3849626.839196,500.98164917654
39486497.305764,3849626.839196,501.65267085488
39486531.18797,3849626.839196,502.31980339899
39486565.070175,3849626.839196,502.98300917291
