Y,X,H
39479890.275689,3849597,309.89560177813
39479924.157895,3849597,309.4139483342
39479958.0401,3849597,308.93047774337
39479991.922306,3849597,308.445250938
39480025.804511,3849597,307.95833268799
39480059.686717,3849597,307.46979177098
39480093.568922,3849597,306.97970114781
39480127.451128,3849597,306.48813814431
39480161.333333,3849597,305.99518464064
39480195.215539,3849597,305.5009272662
39480229.097744,3849597,305.00545760116
39480262.97995,3849597,304.5088723858
39480296.862155,3849597,304.01127373554
39480330.744361,3849597,303.51276936278
39480364.626566,3849597,303.0134728065
39480398.508772,3849597,302.51350366748
39480432.390977,3849597,302.01298785027
39480466.273183,3849597,301.51205781245
39480500.155388,3849597,301.0108528192
39480534.037594,3849597,300.50951920445
39480567.919799,3849597,300.00821063715
39480601.802005,3849597,299.50708839397
39480635.684211,3849597,299.00632163585
39480669.566416,3849597,298.5060876889
39480703.448622,3849597,298.00657232997
39480737.330827,3849597,297.50797007415
39480771.213033,3849597,297.01048446437
39480805.095238,3849597,296.51432836299
39480838.977444,3849597,296.01972424237
39480872.859649,3849597,295.52690447407
39480906.741855,3849597,295.03611161622
39480940.62406,3849597,294.54759869534
39480974.506266,3849597,294.06162948252
39481008.388471,3849597,293.57847876064
39481042.270677,3849597,293.09843258212
39481076.152882,3849597,292.62178851261
39481110.035088,3849597,292.14885585893
39481143.917293,3849597,291.67995587911
39481177.799499,3849597,291.21542196954
39481211.681704,3849597,290.75559982637
39481245.56391,3849597,290.30084757858
39481279.446115,3849597,289.8515358864
39481313.328321,3849597,289.40804800189
39481347.210526,3849597,288.97077978764
39481381.092732,3849597,288.54013968691
39481414.974937,3849597,288.11654864081
39481448.857143,3849597,287.70043994781
39481482.739348,3849597,287.2922590581
39481516.621554,3849597,286.89246329827
39481550.503759,3849597,286.50152151912
39481584.385965,3849597,286.11991366187
39481618.26817,3849597,285.74813023485
39481652.150376,3849597,285.38667169521
39481686.032581,3849597,285.03604773049
39481719.914787,3849597,284.69677643253
39481753.796992,3849597,284.36938335921
39481787.679198,3849597,284.05440047958
39481821.561404,3849597,283.75236499663
39481855.443609,3849597,283.46381804493
39481889.325815,3849597,283.18930326086
39481923.20802,3849597,282.92936522272
39481957.090226,3849597,282.68454776135
39481990.972431,3849597,282.4553921418
39482024.854637,3849597,282.24243511945
39482058.736842,3849597,282.04620687422
39482092.619048,3849597,281.8672288297
39482126.501253,3849597,281.70601136603
39482160.383459,3849597,281.56305143615
39482194.265664,3849597,281.43883009889
39482228.14787,3849597,281.33380998371
39482262.030075,3849597,281.24843270394
39482295.912281,3849597,281.18311623797
39482329.794486,3849597,281.13825229962
39482363.676692,3849597,281.11420372048
39482397.558897,3849597,281.1113018688
39482431.441103,3849597,281.12984413072
39482465.323308,3849597,281.17009148015
39482499.205514,3849597,281.23226616439
39482533.087719,3849597,281.31654953248
39482566.969925,3849597,281.42308003229
39482600.85213,3849597,281.55195140209
39482634.734336,3849597,281.70321108013
39482668.616541,3849597,281.87685885371
39482702.498747,3849597,282.0728457673
39482736.380952,3849597,282.29107330562
39482770.263158,3849597,282.53139286422
39482804.145363,3849597,282.79360551715
39482838.027569,3849597,283.07746208701
39482871.909774,3849597,283.38266351776
39482905.79198,3849597,283.7088615487
39482939.674185,3849597,284.05565968243
39482973.556391,3849597,284.42261443547
39483007.438596,3849597,284.80923685882
39483041.320802,3849597,285.21499430995
39483075.203008,3849597,285.63931245716
39483109.085213,3849597,286.08157749207
39483142.967419,3849597,286.54113852786
39483176.849624,3849597,287.01731015635
39483210.73183,3849597,287.50937513655
39483244.614035,3849597,288.01658718929
39483278.496241,3849597,288.53817387019
39483312.378446,3849597,289.07333949361
39483346.260652,3849597,289.62126808406
39483380.142857,3849597,290.18112633024
39483414.025063,3849597,290.75206651789
39483447.907268,3849597,291.33322942332
39483481.789474,3849597,291.92374714682
39483515.671679,3849597,292.52274587124
39483549.553885,3849597,293.12934852908
39483583.43609,3849597,293.74267736857
39483617.318296,3849597,294.36185640753
39483651.200501,3849597,294.98601376596
39483685.082707,3849597,295.6142838737
39483718.964912,3849597,296.24580954794
39483752.847118,3849597,296.87974393692
39483786.729323,3849597,297.51525233127
39483820.611529,3849597,298.15151384246
39483854.493734,3849597,298.78772294842
39483888.37594,3849597,299.42309091183
39483922.258145,3849597,300.05684707301
39483956.140351,3849597,300.68824002065
39483990.022556,3849597,301.31653864757
39484023.904762,3849597,301.94103309457
39484057.786967,3849597,302.56103558942
39484091.669173,3849597,303.17588118449
39484125.551378,3849597,303.78492840134
39484159.433584,3849597,304.38755978676
39484193.315789,3849597,304.98318238472
39484227.197995,3849597,305.57122813225
39484261.080201,3849597,306.15115418337
39484294.962406,3849597,306.72244316508
39484328.844612,3849597,307.28460337264
39484362.726817,3849597,307.83716890775
39484396.609023,3849597,308.37969976269
39484430.491228,3849597,308.91178185715
39484464.373434,3849597,309.4330270293
39484498.255639,3849597,309.94307298632
39484532.137845,3849597,310.44158321556
39484566.02005,3849597,310.92824686168
39484599.902256,3849597,311.40277857114
39484633.784461,3849597,311.86491830588
39484667.666667,3849597,312.31443113002
39484701.548872,3849597,312.75110697073
39484735.431078,3849597,313.1747603541
39484769.313283,3849597,313.5852301194
39484803.195489,3849597,313.9823791122
39484837.077694,3849597,314.36609385668
39484870.9599,3849597,314.73628420999
39484904.842105,3849597,315.09288299864
39484938.724311,3849597,315.43584563699
39484972.606516,3849597,315.76514973024
39485006.488722,3849597,316.08079466106
39485040.370927,3849597,316.38280116143
39485074.253133,3849597,316.6712108689
39485108.135338,3849597,316.94608586906
39485142.017544,3849597,317.20750822389
39485175.899749,3849597,317.45557948567
39485209.781955,3849597,317.69042019802
39485243.66416,3849597,317.91216938351
39485277.546366,3849597,318.12098401773
39485311.428571,3849597,318.31703849105
39485345.310777,3849597,318.50052405758
39485379.192982,3849597,318.67164827143
39485413.075188,3849597,318.83063441116
39485446.957393,3849597,318.97772089217
39485480.839599,3849597,319.11316066721
39485514.721805,3849597,319.23722061583
39485548.60401,3849597,319.35018092258
39485582.486216,3849597,319.4523344447
39485616.368421,3849597,319.54398606923
39485650.250627,3849597,319.62545206063
39485684.132832,3849597,319.69705939883
39485718.015038,3849597,319.75914510844
39485751.897243,3849597,319.81205557983
39485785.779449,3849597,319.85614588255
39485819.661654,3849597,319.89177907172
39485853.54386,3849597,319.91932548834
39485887.426065,3849597,319.9391620542
39485921.308271,3849597,319.95167156208
39485955.190476,3849597,319.95724196246
39485989.072682,3849597,319.95626564747
39486022.954887,3849597,319.94913873312
39486056.837093,3849597,319.93626034095
39486090.719298,3849597,319.91803188021
39486124.601504,3849597,319.89485633159
39486158.483709,3849597,319.86713753405
39486192.365915,3849597,319.83527947563
39486226.24812,3849597,319.79968558978
39486260.130326,3849597,319.76075805864
39486294.012531,3849597,319.71889712437
39486327.894737,3849597,319.67450041017
39486361.776942,3849597,319.62796225247
39486395.659148,3849597,319.57967304556
39486429.541353,3849597,319.53001860025
39486463.423559,3849597,319.47937951815
39486497.305764,3849597,319.42813058288
39486531.18797,3849597,319.3766401698
39486565.070175,3849597,319.32526967561
39486598.952381,3849597,319.27437296957
39486632.834586,3849597,319.22429586733
39486666.716792,3849597,319.17537562898
39486700.598997,3849597,319.12794048278
39486734.481203,3849597,319.08230917539
39486768.363409,3849597,319.03879055025
39486802.245614,3849597,318.99768315497
39486836.12782,3849597,318.95927487872
39486870.010025,3849597,318.92384262071
39486903.892231,3849597,318.89165199043
39486937.774436,3849597,318.86295704037
39486971.656642,3849597,318.83800003184
39487005.538847,3849597,318.81701123425
39487039.421053,3849597,318.80020875826
39487073.303258,3849597,318.78779842283
39487107.185464,3849597,318.77997365627
39487141.067669,3849597,318.77691543117
39487174.949875,3849597,318.77879223285
39487208.83208,3849597,318.78576006094
39487242.714286,3849597,318.79796246356
39487276.596491,3849597,318.81553060326
39487310.478697,3849597,318.83858335394
39487344.360902,3849597,318.86722742774
39487378.243108,3849597,318.90155753072
39487412.125313,3849597,318.94165654617
39487446.007519,3849597,318.987595744
39487479.889724,3849597,319.03943501502
39487513.77193,3849597,319.09722312832
39487547.654135,3849597,319.16099801028
39487581.536341,3849597,319.23078704333
39487615.418546,3849597,319.30660738292
39487649.300752,3849597,319.38846629084
39487683.182957,3849597,319.47636148297
39487717.065163,3849597,319.57028148972
39487750.947368,3849597,319.67020602752
39487784.829574,3849597,319.77610637907
39487818.711779,3849597,319.88794578105
39487852.593985,3849597,320.00567981746
39487886.47619,3849597,320.12925681638
39487920.358396,3849597,320.2586182493
39487954.240602,3849597,320.3936991309
39487988.122807,3849597,320.53442841774
39488022.005013,3849597,320.68072940483
39488055.887218,3849597,320.83252011836
39488089.769424,3849597,320.98971370361
39488123.651629,3849597,321.15221880648
39488157.533835,3849597,321.31993994804
39488191.41604,3849597,321.49277789102
39488225.298246,3849597,321.6706299969
39488259.180451,3849597,321.85339057347
39488293.062657,3849597,322.04095121199
39488326.944862,3849597,322.23320111286
39488360.827068,3849597,322.43002740006
39488394.709273,3849597,322.63131542366
39488428.591479,3849597,322.83694904959
39488462.473684,3849597,323.04681093729
39488496.35589,3849597,323.26078280439
39488530.238095,3849597,323.47874567883
39488564.120301,3849597,323.70058013766
39488598.002506,3849597,323.92616653342
39488631.884712,3849597,324.15538520783
39488665.766917,3849597,324.38811669242
39488699.649123,3849597,324.62424189713
39488733.531328,3849597,324.86364228683
39488767.413534,3849597,325.10620004537
39488801.295739,3849597,325.35179822847
39488835.177945,3849597,325.60032090532
39488869.06015,3849597,325.85165328871
39488902.942356,3849597,326.10568185506
39488936.824561,3849597,326.36229445421
39488970.706767,3849597,326.62138040888
39489004.588972,3849597,326.88283060527
39489038.471178,3849597,327.14653757426
39489072.353383,3849597,327.41239556439
39489106.235589,3849597,327.68030060603
39489140.117794,3849597,327.9501505683
39489174,3849597,328.22184520855
39475655,3849626.839196,353.24013096458
39475688.882206,3849626.839196,353.01550766011
39475722.764411,3849626.839196,352.78951726159
39475756.646617,3849626.839196,352.56214880773
39475790.528822,3849626.839196,352.3333912476
39475824.411028,3849626.839196,352.10323344028
39475858.293233,3849626.839196,351.87166415455
39475892.175439,3849626.839196,351.63867206907
39475926.057644,3849626.839196,351.404245772
39475959.93985,3849626.839196,351.16837376109
39475993.822055,3849626.839196,350.93104444338
39476027.704261,3849626.839196,350.69224613556
39476061.586466,3849626.839196,350.45196706379
39476095.468672,3849626.839196,350.21019536369
39476129.350877,3849626.839196,349.96691908069
39476163.233083,3849626.839196,349.72212617012
39476197.115288,3849626.839196,349.47580449722
39476230.997494,3849626.839196,349.22794183775
39476264.879699,3849626.839196,348.97852587813
39476298.761905,3849626.839196,348.72754421567
39476332.64411,3849626.839196,348.47498435934
39476366.526316,3849626.839196,348.22083373007
39476400.408521,3849626.839196,347.9650796612
39476434.290727,3849626.839196,347.7077093994
39476468.172932,3849626.839196,347.44871010517
39476502.055138,3849626.839196,347.18806885376
39476535.937343,3849626.839196,346.92577263574
39476569.819549,3849626.839196,346.66180835835
39476603.701754,3849626.839196,346.3961628463
39476637.58396,3849626.839196,346.12882284276
39476671.466165,3849626.839196,345.85977501091
39476705.348371,3849626.839196,345.58900593508
39476739.230576,3849626.839196,345.31650212197
39476773.112782,3849626.839196,345.04225000258
39476806.994987,3849626.839196,344.76623593366
39476840.877193,3849626.839196,344.48844619927
39476874.759398,3849626.839196,344.20886701306
39476908.641604,3849626.839196,343.92748452003
39476942.52381,3849626.839196,343.64428479886
39476976.406015,3849626.839196,343.35925386391
39477010.288221,3849626.839196,343.07237766807
39477044.170426,3849626.839196,342.7836421052
39477078.052632,3849626.839196,342.49303301271
39477111.934837,3849626.839196,342.20053617492
39477145.817043,3849626.839196,341.90613732594
39477179.699248,3849626.839196,341.60982215286
39477213.581454,3849626.839196,341.31157629966
39477247.463659,3849626.839196,341.0113853707
39477281.345865,3849626.839196,340.70923493451
39477315.22807,3849626.839196,340.40511052833
39477349.110276,3849626.839196,340.09899766237
39477382.992481,3849626.839196,339.7908818242
39477416.874687,3849626.839196,339.48074848412
39477450.756892,3849626.839196,339.16858310006
39477484.639098,3849626.839196,338.85437112321
39477518.521303,3849626.839196,338.53809800348
39477552.403509,3849626.839196,338.219749196
39477586.285714,3849626.839196,337.89931016735
39477620.16792,3849626.839196,337.57676640204
39477654.050125,3849626.839196,337.25210341008
39477687.932331,3849626.839196,336.92530673417
39477721.814536,3849626.839196,336.59636195741
39477755.696742,3849626.839196,336.26525471191
39477789.578947,3849626.839196,335.93197068732
39477823.461153,3849626.839196,335.59649563971
39477857.343358,3849626.839196,335.25881540154
39477891.225564,3849626.839196,334.9189158916
39477925.107769,3849626.839196,334.57678312527
39477958.989975,3849626.839196,334.23240322613
39477992.87218,3849626.839196,333.88576243723
39478026.754386,3849626.839196,333.53684713356
39478060.636591,3849626.839196,333.18564383448
39478094.518797,3849626.839196,332.8321392177
39478128.401003,3849626.839196,332.4763201331
39478162.283208,3849626.839196,332.11817361736
39478196.165414,3849626.839196,331.75768690989
39478230.047619,3849626.839196,331.39484746888
39478263.929825,3849626.839196,331.0296429881
39478297.81203,3849626.839196,330.66206141527
39478331.694236,3849626.839196,330.29209097051
39478365.576441,3849626.839196,329.91972016575
39478399.458647,3849626.839196,329.54493782573
39478433.340852,3849626.839196,329.16773310923
39478467.223058,3849626.839196,328.78809553176
39478501.105263,3849626.839196,328.40601498888
39478534.987469,3849626.839196,328.02148178136
39478568.869674,3849626.839196,327.63448664089
39478602.75188,3849626.839196,327.24502075688
39478636.634085,3849626.839196,326.85307580534
39478670.516291,3849626.839196,326.45864397838
39478704.398496,3849626.839196,326.06171801496
39478738.280702,3849626.839196,325.66229123399
39478772.162907,3849626.839196,325.26035756807
39478806.045113,3849626.839196,324.85591159889
39478839.927318,3849626.839196,324.44894859496
39478873.809524,3849626.839196,324.03946455038
39478907.691729,3849626.839196,323.62745622533
39478941.573935,3849626.839196,323.21292118925
39478975.45614,3849626.839196,322.79585786507
39479009.338346,3849626.839196,322.37626557611
39479043.220551,3849626.839196,321.95414459439
39479077.102757,3849626.839196,321.52949619227
39479110.984962,3849626.839196,321.10232269543
39479144.867168,3849626.839196,320.67262753836
39479178.749373,3849626.839196,320.24041532319
39479212.631579,3849626.839196,319.80569188024
39479246.513784,3849626.839196,319.36846433144
39479280.39599,3849626.839196,318.92874115731
39479314.278195,3849626.839196,318.4865322662
39479348.160401,3849626.839196,318.04184906651
39479382.042607,3849626.839196,317.59470454312
39479415.924812,3849626.839196,317.14511333609
39479449.807018,3849626.839196,316.69309182353
39479483.689223,3849626.839196,316.23865820754
39479517.571429,3849626.839196,315.78183260477
39479551.453634,3849626.839196,315.32263714026
39479585.33584,3849626.839196,314.86109604511
39479619.218045,3849626.839196,314.39723575951
39479653.100251,3849626.839196,313.93108503911
39479686.982456,3849626.839196,313.4626750661
39479720.864662,3849626.839196,312.99203956579
39479754.746867,3849626.839196,312.51921492731
39479788.629073,3849626.839196,312.04424032934
39479822.511278,3849626.839196,311.56715787197
39479856.393484,3849626.839196,311.08801271317
39479890.275689,3849626.839196,310.60685321075
39479924.157895,3849626.839196,310.12373107114
39479958.0401,3849626.839196,309.63870150303
39479991.922306,3849626.839196,309.15182337774
39480025.804511,3849626.839196,308.66315939537
39480059.686717,3849626.839196,308.17277625835
39480093.568922,3849626.839196,307.68074485072
39480127.451128,3849626.839196,307.1871404242
39480161.333333,3849626.839196,306.69204279206
39480195.215539,3849626.839196,306.19553652919
39480229.097744,3849626.839196,305.69771117917
39480262.97995,3849626.839196,305.19866146969
39480296.862155,3849626.839196,304.69848753425
39480330.744361,3849626.839196,304.19729514121
39480364.626566,3849626.839196,303.69519593128
39480398.508772,3849626.839196,303.19230766135
39480432.390977,3849626.839196,302.68875445563
39480466.273183,3849626.839196,302.18466706505
39480500.155388,3849626.839196,301.68018313261
39480534.037594,3849626.839196,301.1754474663
39480567.919799,3849626.839196,300.67061231797
39480601.802005,3849626.839196,300.16583766956
39480635.684211,3849626.839196,299.66129152431
39480669.566416,3849626.839196,299.15715020321
39480703.448622,3849626.839196,298.65359864739
39480737.330827,3849626.839196,298.15083072344
39480771.213033,3849626.839196,297.64904953209
39480805.095238,3849626.839196,297.14846772013
39480838.977444,3849626.839196,296.64930779254
39480872.859649,3849626.839196,296.1518024246
39480906.741855,3849626.839196,295.65619477341
39480940.62406,3849626.839196,295.16273878531
39480974.506266,3849626.839196,294.67169949893
39481008.388471,3849626.839196,294.18335334068
39481042.270677,3849626.839196,293.69798841208
39481076.152882,3849626.839196,293.2159047643
39481110.035088,3849626.839196,292.7374146582
39481143.917293,3849626.839196,292.26284280775
39481177.799499,3849626.839196,291.79252660138
39481211.681704,3849626.839196,291.32681629885
39481245.56391,3849626.839196,290.86607520027
39481279.446115,3849626.839196,290.41067978131
39481313.328321,3849626.839196,289.96101979082
39481347.210526,3849626.839196,289.5174983067
39481381.092732,3849626.839196,289.08053174306
39481414.974937,3849626.839196,288.65054980376
39481448.857143,3849626.839196,288.22799537748
39481482.739348,3849626.839196,287.81332436602
39481516.621554,3849626.839196,287.40700544111
39481550.503759,3849626.839196,287.00951972182
39481584.385965,3849626.839196,286.62136036722
39481618.26817,3849626.839196,286.24303207568
39481652.150376,3849626.839196,285.87505048473
39481686.032581,3849626.839196,285.51794146535
39481719.914787,3849626.839196,285.17224030252
39481753.796992,3849626.839196,284.83849075659
39481787.679198,3849626.839196,284.51724400019
39481821.561404,3849626.839196,284.20905742392
39481855.443609,3849626.839196,283.91449330737
39481889.325815,3849626.839196,283.6341173522
39481923.20802,3849626.839196,283.36849707371
39481957.090226,3849626.839196,283.11820005102
39481990.972431,3849626.839196,282.88379203542
39482024.854637,3849626.839196,282.66583492009
39482058.736842,3849626.839196,282.46488457425
39482092.619048,3849626.839196,282.28148854847
39482126.501253,3849626.839196,282.11618365997
39482160.383459,3849626.839196,281.96949346785
39482194.265664,3849626.839196,281.8419256521
39482228.14787,3849626.839196,281.73396931221
39482262.030075,3849626.839196,281.64609220321
39482295.912281,3849626.839196,281.57873793
39482329.794486,3849626.839196,281.53232312307
39482363.676692,3849626.839196,281.50723462018
39482397.558897,3849626.839196,281.50382668123
39482431.441103,3849626.839196,281.52241826421
39482465.323308,3849626.839196,281.56329039182
39482499.205514,3849626.839196,281.62668363832
39482533.087719,3849626.839196,281.71279576685
39482566.969925,3849626.839196,281.8217795463
39482600.85213,3849626.839196,281.95374077623
39482634.734336,3849626.839196,282.10873654666
39482668.616541,3849626.839196,282.28677375636
39482702.498747,3849626.839196,282.48780791204
39482736.380952,3849626.839196,282.71174222627
39482770.263158,3849626.839196,282.95842702808
39482804.145363,3849626.839196,283.22765949745
39482838.027569,3849626.839196,283.51918372923
39482871.909774,3849626.839196,283.83269112733
39482905.79198,3849626.839196,284.16782112715
39482939.674185,3849626.839196,284.52416223811
39482973.556391,3849626.839196,284.90125339379
39483007.438596,3849626.839196,285.29858559496
39483041.320802,3849626.839196,285.71560382501
39483075.203008,3849626.839196,286.15170921608
39483109.085213,3849626.839196,286.60626143897
39483142.967419,3849626.839196,287.07858129147
39483176.849624,3849626.839196,287.56795345534
39483210.73183,3849626.839196,288.07362939124
39483244.614035,3849626.839196,288.59483034356
39483278.496241,3849626.839196,289.13075042443
39483312.378446,3849626.839196,289.68055974665
39483346.260652,3849626.839196,290.24340758005
39483380.142857,3849626.839196,290.81842550371
39483414.025063,3849626.839196,291.40473052873
39483447.907268,3849626.839196,292.00142817149
39483481.789474,3849626.839196,292.60761545562
39483515.671679,3849626.839196,293.22238382668
39483549.553885,3849626.839196,293.84482196233
39483583.43609,3849626.839196,294.47401846804
39483617.318296,3849626.839196,295.10906444699
39483651.200501,3849626.839196,295.74905593497
39483685.082707,3849626.839196,296.39309619712
39483718.964912,3849626.839196,297.04029788163
39483752.847118,3849626.839196,297.68978502717
39483786.729323,3849626.839196,298.34069492642
39483820.611529,3849626.839196,298.99217984567
39483854.493734,3849626.839196,299.6434086016
39483888.37594,3849626.839196,300.29356800136
39483922.258145,3849626.839196,300.94186414911
39483956.140351,3849626.839196,301.58752362262
39483990.022556,3849626.839196,302.2297945285
39484023.904762,3849626.839196,302.86794743956
39484057.786967,3849626.839196,303.50127622232
39484091.669173,3849626.839196,304.12909875894
39484125.551378,3849626.839196,304.75075757241
39484159.433584,3849626.839196,305.36562036029
39484193.315789,3849626.839196,305.97308044206
39484227.197995,3849626.839196,306.57255712845
39484261.080201,3849626.839196,307.16349601748
39484294.962406,3849626.839196,307.74536922167
39484328.844612,3849626.839196,308.31767553388
39484362.726817,3849626.839196,308.87994053582
39484396.609023,3849626.839196,309.4317166525
39484430.491228,3849626.839196,309.9725831596
39484464.373434,3849626.839196,310.50214614553
39484498.255639,3849626.839196,311.02003843345
39484532.137845,3849626.839196,311.52591946466
39484566.02005,3849626.839196,312.01947514872
39484599.902256,3849626.839196,312.5004176818
39484633.784461,3849626.839196,312.96848533503
39484667.666667,3849626.839196,313.42344221685
39484701.548872,3849626.839196,313.86507801038
39484735.431078,3849626.839196,314.29320768677
39484769.313283,3849626.839196,314.70767119774
39484803.195489,3849626.839196,315.10833314783
39484837.077694,3849626.839196,315.4950824467
39484870.9599,3849626.839196,315.86783194423
39484904.842105,3849626.839196,316.22651804825
39484938.724311,3849626.839196,316.57110032519
39484972.606516,3849626.839196,316.90156108564
39485006.488722,3849626.839196,317.21790495421
39485040.370927,3849626.839196,317.52015842495
39485074.253133,3849626.839196,317.80836940165
39485108.135338,3849626.839196,318.08260672468
39485142.017544,3849626.839196,318.34295968391
39485175.899749,3849626.839196,318.58953751749
39485209.781955,3849626.839196,318.82246889781
39485243.66416,3849626.839196,319.04190140417
39485277.546366,3849626.839196,319.24800098194
39485311.428571,3849626.839196,319.4409513893
39485345.310777,3849626.839196,319.62095363127
39485379.192982,3849626.839196,319.78822538076
39485413.075188,3849626.839196,319.94300038766
39485446.957393,3849626.839196,320.08552787575
39485480.839599,3849626.839196,320.2160719274
39485514.721805,3849626.839196,320.33491085694
39485548.60401,3849626.839196,320.44233657247
39485582.486216,3849626.839196,320.53865392679
39485616.368421,3849626.839196,320.62418005745
39485650.250627,3849626.839196,320.69924371681
39485684.132832,3849626.839196,320.76418459222
39485718.015038,3849626.839196,320.81935261689
39485751.897243,3849626.839196,320.86510727221
39485785.779449,3849626.839196,320.90181688197
39485819.661654,3849626.839196,320.92985789912
39485853.54386,3849626.839196,320.94961418606
39485887.426065,3849626.839196,320.96147628898
39485921.308271,3849626.839196,320.96584070726
39485955.190476,3849626.839196,320.96310915886
39485989.072682,3849626.839196,320.95368784258
39486022.954887,3849626.839196,320.93798669831
39486056.837093,3849626.839196,320.91641866637
39486090.719298,3849626.839196,320.88939894705
39486124.601504,3849626.839196,320.85734426157
39486158.483709,3849626.839196,320.82067211577
39486192.365915,3849626.839196,320.7798000678
39486226.24812,3849626.839196,320.73514500122
39486260.130326,3849626.839196,320.68712240484
39486294.012531,3849626.839196,320.63614566088
39486327.894737,3849626.839196,320.58262534277
39486361.776942,3849626.839196,320.52696852432
39486395.659148,3849626.839196,320.46957810157
39486429.541353,3849626.839196,320.41085212898
39486463.423559,3849626.839196,320.35118317173
39486497.305764,3849626.839196,320.29095767526
39486531.18797,3849626.839196,320.23055535406
39486565.070175,3849626.839196,320.17034860095
