Y,X,H
39481652.150376,3849597,38.795080632128
39481686.032581,3849597,38.785180010591
39481719.914787,3849597,38.775223359957
39481753.796992,3849597,38.765205843731
39481787.679198,3849597,38.755122913529
39481821.561404,3849597,38.744970362542
39481855.443609,3849597,38.734744369142
39481889.325815,3849597,38.724441530882
39481923.20802,3849597,38.714058889237
39481957.090226,3849597,38.703593945596
39481990.972431,3849597,38.693044669023
39482024.854637,3849597,38.68240949649
39482058.736842,3849597,38.671687326221
39482092.619048,3849597,38.660877504917
39482126.501253,3849597,38.649979809643
39482160.383459,3849597,38.63899442514
39482194.265664,3849597,38.627921917344
39482228.14787,3849597,38.616763203904
39482262.030075,3849597,38.605519522411
39482295.912281,3849597,38.594192397044
39482329.794486,3849597,38.582783604326
39482363.676692,3849597,38.571295138536
39482397.558897,3849597,38.55972917737
39482431.441103,3849597,38.548088048332
39482465.323308,3849597,38.53637419625
39482499.205514,3849597,38.524590152312
39482533.087719,3849597,38.512738504883
39482566.969925,3849597,38.500821872405
39482600.85213,3849597,38.488842878483
39482634.734336,3849597,38.476804129341
39482668.616541,3849597,38.464708193742
39482702.498747,3849597,38.452557585365
39482736.380952,3849597,38.440354747671
39482770.263158,3849597,38.428102041245
39482804.145363,3849597,38.415801733524
39482838.027569,3849597,38.403455990832
39482871.909774,3849597,38.391066872664
39482905.79198,3849597,38.378636328046
39482939.674185,3849597,38.366166193873
39482973.556391,3849597,38.353658195109
39483007.438596,3849597,38.341113946664
39483041.320802,3849597,38.328534956847
39483075.203008,3849597,38.315922632208
39483109.085213,3849597,38.303278283684
39483142.967419,3849597,38.290603133855
39483176.849624,3849597,38.277898325181
39483210.73183,3849597,38.265164929137
39483244.614035,3849597,38.252403956051
39483278.496241,3849597,38.23961636555
39483312.378446,3849597,38.226803077538
39483346.260652,3849597,38.213964983523
39483380.142857,3849597,38.201102958235
39483414.025063,3849597,38.188217871447
39483447.907268,3849597,38.175310599865
39483481.789474,3849597,38.162382039034
39483515.671679,3849597,38.149433115156
39483549.553885,3849597,38.136464796779
39483583.43609,3849597,38.123478106236
39483617.318296,3849597,38.110474130788
39483651.200501,3849597,38.097454033441
39483685.082707,3849597,38.084419063306
39483718.964912,3849597,38.071370565498
39483752.847118,3849597,38.05830999052
39483786.729323,3849597,38.045238903043
39483820.611529,3849597,38.032158990053
39483854.493734,3849597,38.01907206835
39483888.37594,3849597,38.005980091295
39483922.258145,3849597,37.992885154799
39483956.140351,3849597,37.979789502532
39483990.022556,3849597,37.966695530263
39484023.904762,3849597,37.953605789349
39484057.786967,3849597,37.940522989294
39484091.669173,3849597,37.927449999413
39484125.551378,3849597,37.914389849504
39484159.433584,3849597,37.901345729548
39484193.315789,3849597,37.888320988431
39484227.197995,3849597,37.875319131635
39484261.080201,3849597,37.862343817916
39484294.962406,3849597,37.849398854976
39484328.844612,3849597,37.836488194105
39484362.726817,3849597,37.823615923803
39484396.609023,3849597,37.810786262441
39484430.491228,3849597,37.798003549918
39484464.373434,3849597,37.785272238389
39484498.255639,3849597,37.772596882072
39484532.137845,3849597,37.759982126205
39484566.02005,3849597,37.747432695174
39484599.902256,3849597,37.734953379868
39484633.784461,3849597,37.722549024364
39484667.666667,3849597,37.710224511958
39484701.548872,3849597,37.697984750642
39484735.431078,3849597,37.685834658132
39484769.313283,3849597,37.673779146493
39484803.195489,3849597,37.66182310646
39484837.077694,3849597,37.649971391592
39484870.9599,3849597,37.638228802301
39484904.842105,3849597,37.626600069877
39484938.724311,3849597,37.615089840642
39484972.606516,3849597,37.603702660278
39485006.488722,3849597,37.592442958477
39485040.370927,3849597,37.58131503398
39485074.253133,3849597,37.570323040139
39485108.135338,3849597,37.559470971048
39485142.017544,3849597,37.548762648364
39485175.899749,3849597,37.538201708903
39485209.781955,3849597,37.527791593063
39485243.66416,3849597,37.517535534157
39485277.546366,3849597,37.507436548732
39485311.428571,3849597,37.497497427905
39485345.310777,3849597,37.487720729763
39485379.192982,3849597,37.478108772888
39485413.075188,3849597,37.468663631007
39485446.957393,3849597,37.459387128782
39485480.839599,3849597,37.450280838794
39485514.721805,3849597,37.441346079653
39485548.60401,3849597,37.432583915284
39485582.486216,3849597,37.423995155327
39485616.368421,3849597,37.41558035667
39485650.250627,3849597,37.407339826036
39485684.132832,3849597,37.399273623602
39485718.015038,3849597,37.391381567634
39485751.897243,3849597,37.383663240021
39485785.779449,3849597,37.376117992699
39485819.661654,3849597,37.368744954903
39485853.54386,3849597,37.361543041145
39485887.426065,3849597,37.354510959879
39485921.308271,3849597,37.347647222779
39485955.190476,3849597,37.340950154542
39485989.072682,3849597,37.334417903161
39486022.954887,3849597,37.328048450573
39486056.837093,3849597,37.321839623631
39486090.719298,3849597,37.315789105318
39486124.601504,3849597,37.30989444611
39486158.483709,3849597,37.304153075474
39486192.365915,3849597,37.298562313366
39486226.24812,3849597,37.293119381723
39486260.130326,3849597,37.287821415855
39486294.012531,3849597,37.282665475694
39486327.894737,3849597,37.277648556837
39486361.776942,3849597,37.272767601355
39486395.659148,3849597,37.26801950829
39486429.541353,3849597,37.263401143831
39486463.423559,3849597,37.258909351113
39486497.305764,3849597,37.254540959619
39486531.18797,3849597,37.250292794142
39486565.070175,3849597,37.246161683298
39486598.952381,3849597,37.242144467573
39486632.834586,3849597,37.238238006865
39486666.716792,3849597,37.234439187537
39486700.598997,3849597,37.230744928962
39486734.481203,3849597,37.227152189552
39486768.363409,3849597,37.223657972269
39486802.245614,3849597,37.220259329645
39486836.12782,3849597,37.216953368274
39486870.010025,3849597,37.213737252823
39486903.892231,3849597,37.210608209555
39486937.774436,3849597,37.207563529371
39486971.656642,3849597,37.204600570408
39487005.538847,3849597,37.201716760181
39487039.421053,3849597,37.198909597318
39487073.303258,3849597,37.196176652879
39487107.185464,3849597,37.1935155713
39487141.067669,3849597,37.190924070976
39487174.949875,3849597,37.188399944506
39487208.83208,3849597,37.185941058618
39487242.714286,3849597,37.183545353809
39487276.596491,3849597,37.181210843716
39487310.478697,3849597,37.178935614228
39487344.360902,3849597,37.176717822396
39487378.243108,3849597,37.174555695127
39487412.125313,3849597,37.172447527704
39487446.007519,3849597,37.170391682153
39487479.889724,3849597,37.16838658547
39487513.77193,3849597,37.166430727736
39487547.654135,3849597,37.16452266013
39487581.536341,3849597,37.162660992868
39487615.418546,3849597,37.160844393087
39487649.300752,3849597,37.159071582668
39487683.182957,3849597,37.157341336047
39487717.065163,3849597,37.155652478002
39487750.947368,3849597,37.154003881442
39487784.829574,3849597,37.152394465199
39487818.711779,3849597,37.150823191856
39487852.593985,3849597,37.149289065587
39487886.47619,3849597,37.147791130056
39487920.358396,3849597,37.14632846635
39487954.240602,3849597,37.144900190975
39487988.122807,3849597,37.143505453909
39488022.005013,3849597,37.142143436722
39488055.887218,3849597,37.140813350769
39488089.769424,3849597,37.13951443545
39488123.651629,3849597,37.138245956554
39488157.533835,3849597,37.137007204678
39488191.41604,3849597,37.13579749372
39488225.298246,3849597,37.13461615946
39488259.180451,3849597,37.133462558219
39488293.062657,3849597,37.132336065589
39488326.944862,3849597,37.131236075256
39488360.827068,3849597,37.130161997891
39488394.709273,3849597,37.129113260111
39488428.591479,3849597,37.128089303529
39488462.473684,3849597,37.127089583857
39488496.35589,3849597,37.126113570094
39488530.238095,3849597,37.125160743765
39488564.120301,3849597,37.124230598233
39488598.002506,3849597,37.123322638065
39488631.884712,3849597,37.122436378454
39488665.766917,3849597,37.1215713447
39488699.649123,3849597,37.120727071734
39488733.531328,3849597,37.11990310369
39488767.413534,3849597,37.119098993527
39488801.295739,3849597,37.118314302682
39488835.177945,3849597,37.117548600764
39488869.06015,3849597,37.116801465286
39488902.942356,3849597,37.116072481422
39488936.824561,3849597,37.115361241796
39488970.706767,3849597,37.114667346296
39489004.588972,3849597,37.11399040191
39489038.471178,3849597,37.113330022586
39489072.353383,3849597,37.112685829104
39489106.235589,3849597,37.11205744897
39489140.117794,3849597,37.111444516321
39489174,3849597,37.110846671846
39475655,3849626.839196,38.512757283063
39475688.882206,3849626.839196,38.512983167318
39475722.764411,3849626.839196,38.513228826288
39475756.646617,3849626.839196,38.513495079167
39475790.528822,3849626.839196,38.513782778817
39475824.411028,3849626.839196,38.514092813181
39475858.293233,3849626.839196,38.514426106763
39475892.175439,3849626.839196,38.514783622155
39475926.057644,3849626.839196,38.51516636164
39475959.93985,3849626.839196,38.51557536884
39475993.822055,3849626.839196,38.516011730442
39476027.704261,3849626.839196,38.516476577979
39476061.586466,3849626.839196,38.516971089683
39476095.468672,3849626.839196,38.517496492402
39476129.350877,3849626.839196,38.518054063586
39476163.233083,3849626.839196,38.518645133341
39476197.115288,3849626.839196,38.519271086555
39476230.997494,3849626.839196,38.51993336509
39476264.879699,3849626.839196,38.520633470044
39476298.761905,3849626.839196,38.52137296408
39476332.64411,3849626.839196,38.522153473826
39476366.526316,3849626.839196,38.522976692335
39476400.408521,3849626.839196,38.523844381611
39476434.290727,3849626.839196,38.524758375193
39476468.172932,3849626.839196,38.525720580796
39476502.055138,3849626.839196,38.526732983002
39476535.937343,3849626.839196,38.527797645994
39476569.819549,3849626.839196,38.528916716329
39476603.701754,3849626.839196,38.530092425735
39476637.58396,3849626.839196,38.531327093939
39476671.466165,3849626.839196,38.532623131482
39476705.348371,3849626.839196,38.53398304254
39476739.230576,3849626.839196,38.535409427724
39476773.112782,3849626.839196,38.536904986822
39476806.994987,3849626.839196,38.538472521493
39476840.877193,3849626.839196,38.540114937873
39476874.759398,3849626.839196,38.541835249052
39476908.641604,3849626.839196,38.543636577426
39476942.52381,3849626.839196,38.545522156857
39476976.406015,3849626.839196,38.547495334617
39477010.288221,3849626.839196,38.54955957307
39477044.170426,3849626.839196,38.551718451046
39477078.052632,3849626.839196,38.553975664851
39477111.934837,3849626.839196,38.556335028846
39477145.817043,3849626.839196,38.558800475547
39477179.699248,3849626.839196,38.561376055153
39477213.581454,3849626.839196,38.56406593444
39477247.463659,3849626.839196,38.566874394919
39477281.345865,3849626.839196,38.56980583018
39477315.22807,3849626.839196,38.572864742301
39477349.110276,3849626.839196,38.576055737229
39477382.992481,3849626.839196,38.579383519009
39477416.874687,3849626.839196,38.582852882726
39477450.756892,3849626.839196,38.586468706046
39477484.639098,3849626.839196,38.590235939195
39477518.521303,3849626.839196,38.594159593257
39477552.403509,3849626.839196,38.598244726608
39477586.285714,3849626.839196,38.602496429363
39477620.16792,3849626.839196,38.606919805667
39477654.050125,3849626.839196,38.61151995368
39477687.932331,3849626.839196,38.616301943109
39477721.814536,3849626.839196,38.621270790154
39477755.696742,3849626.839196,38.626431429727
39477789.578947,3849626.839196,38.631788684848
39477823.461153,3849626.839196,38.637347233127
39477857.343358,3849626.839196,38.643111570269
39477891.225564,3849626.839196,38.649085970581
39477925.107769,3849626.839196,38.655274444505
39477958.989975,3849626.839196,38.661680693224
39477992.87218,3849626.839196,38.668308060481
39478026.754386,3849626.839196,38.675159481787
39478060.636591,3849626.839196,38.682237431265
39478094.518797,3849626.839196,38.68954386645
39478128.401003,3849626.839196,38.697080171458
39478162.283208,3849626.839196,38.704847099011
39478196.165414,3849626.839196,38.712844711851
39478230.047619,3849626.839196,38.72107232423
39478263.929825,3849626.839196,38.729528444179
39478297.81203,3849626.839196,38.738210717349
39478331.694236,3849626.839196,38.747115873291
39478365.576441,3849626.839196,38.7562396751
39478399.458647,3849626.839196,38.765576873337
39478433.340852,3849626.839196,38.775121165231
39478467.223058,3849626.839196,38.78486516011
39478501.105263,3849626.839196,38.794800352015
39478534.987469,3849626.839196,38.804917100367
39478568.869674,3849626.839196,38.815204619543
39478602.75188,3849626.839196,38.825650978053
39478636.634085,3849626.839196,38.836243107899
39478670.516291,3849626.839196,38.846966824588
39478704.398496,3849626.839196,38.857806858024
39478738.280702,3849626.839196,38.86874689433
39478772.162907,3849626.839196,38.879769628485
39478806.045113,3849626.839196,38.890856827348
39478839.927318,3849626.839196,38.901989402458
39478873.809524,3849626.839196,38.913147491775
39478907.691729,3849626.839196,38.924310549276
39478941.573935,3849626.839196,38.935457441097
39478975.45614,3849626.839196,38.946566546797
39479009.338346,3849626.839196,38.957615864081
39479043.220551,3849626.839196,38.968583115299
39479077.102757,3849626.839196,38.979445853872
39479110.984962,3849626.839196,38.990181568918
39479144.867168,3849626.839196,39.000767786294
39479178.749373,3849626.839196,39.011182164414
39479212.631579,3849626.839196,39.021402583422
39479246.513784,3849626.839196,39.031407226473
39479280.39599,3849626.839196,39.041174652157
39479314.278195,3849626.839196,39.0506838575
39479348.160401,3849626.839196,39.05991433126
39479382.042607,3849626.839196,39.068846097639
39479415.924812,3849626.839196,39.077459750997
39479449.807018,3849626.839196,39.08573648244
39479483.689223,3849626.839196,39.093658099605
39479517.571429,3849626.839196,39.101207041239
39479551.453634,3849626.839196,39.108366388523
39479585.33584,3849626.839196,39.115119875229
39479619.218045,3849626.839196,39.121451898986
39479653.100251,3849626.839196,39.127347535989
39479686.982456,3849626.839196,39.132792561429
39479720.864662,3849626.839196,39.137773477756
39479754.746867,3849626.839196,39.142277552694
39479788.629073,3849626.839196,39.146292868535
39479822.511278,3849626.839196,39.149808383768
39479856.393484,3849626.839196,39.152814007611
39479890.275689,3849626.839196,39.155300687322
39479924.157895,3849626.839196,39.157260507488
39479958.0401,3849626.839196,39.158686799796
39479991.922306,3849626.839196,39.159574260966
39480025.804511,3849626.839196,39.159919075886
39480059.686717,3849626.839196,39.159719042249
39480093.568922,3849626.839196,39.158973692481
39480127.451128,3849626.839196,39.15768440829
39480161.333333,3849626.839196,39.155854522917
39480195.215539,3849626.839196,39.153489406122
39480229.097744,3849626.839196,39.150596527114
39480262.97995,3849626.839196,39.147185491017
39480296.862155,3849626.839196,39.14326804511
39480330.744361,3849626.839196,39.138858051898
39480364.626566,3849626.839196,39.133971427076
39480398.508772,3849626.839196,39.128626041559
39480432.390977,3849626.839196,39.122841587951
39480466.273183,3849626.839196,39.116639413037
39480500.155388,3849626.839196,39.110042318987
39480534.037594,3849626.839196,39.103074337072
39480567.919799,3849626.839196,39.095760478505
39480601.802005,3849626.839196,39.088126467824
39480635.684211,3849626.839196,39.080198464617
39480669.566416,3849626.839196,39.072002779746
39480703.448622,3849626.839196,39.063565592254
39480737.330827,3849626.839196,39.05491267294
39480771.213033,3849626.839196,39.046069120274
39480805.095238,3849626.839196,39.037059113813
39480838.977444,3849626.839196,39.027905689571
39480872.859649,3849626.839196,39.018630541068
39480906.741855,3849626.839196,39.009253849007
39480940.62406,3849626.839196,38.999794141543
39480974.506266,3849626.839196,38.990268186379
39481008.388471,3849626.839196,38.980690914977
39481042.270677,3849626.839196,38.971075378478
39481076.152882,3849626.839196,38.961432734141
39481110.035088,3849626.839196,38.951772260523
39481143.917293,3849626.839196,38.942101399177
39481177.799499,3849626.839196,38.932425820121
39481211.681704,3849626.839196,38.922749508162
39481245.56391,3849626.839196,38.913074866957
39481279.446115,3849626.839196,38.90340283758
39481313.328321,3849626.839196,38.893733028433
39481347.210526,3849626.839196,38.884063853434
39481381.092732,3849626.839196,38.874392675531
39481414.974937,3849626.839196,38.864715952815
39481448.857143,3849626.839196,38.855029384793
39481482.739348,3849626.839196,38.845328056523
39481516.621554,3849626.839196,38.835606578684
39481550.503759,3849626.839196,38.825859221857
39481584.385965,3849626.839196,38.816080043594
39481618.26817,3849626.839196,38.806263007051
39481652.150376,3849626.839196,38.796402090241
39481686.032581,3849626.839196,38.786491385187
39481719.914787,3849626.839196,38.77652518643
39481753.796992,3849626.839196,38.766498068572
39481787.679198,3849626.839196,38.756404952741
39481821.561404,3849626.839196,38.746241161954
39481855.443609,3849626.839196,38.736002465593
39481889.325815,3849626.839196,38.725685113331
39481923.20802,3849626.839196,38.71528585891
39481957.090226,3849626.839196,38.704801974385
39481990.972431,3849626.839196,38.694231255443
39482024.854637,3849626.839196,38.68357201859
39482058.736842,3849626.839196,38.672823090942
39482092.619048,3849626.839196,38.661983793496
39482126.501253,3849626.839196,38.65105391876
39482160.383459,3849626.839196,38.640033703589
39482194.265664,3849626.839196,38.628923798107
39482228.14787,3849626.839196,38.617725231604
39482262.030075,3849626.839196,38.606439376161
39482295.912281,3849626.839196,38.595067908824
39482329.794486,3849626.839196,38.583612773043
39482363.676692,3849626.839196,38.572076139998
39482397.558897,3849626.839196,38.560460370419
39482431.441103,3849626.839196,38.548767977451
39482465.323308,3849626.839196,38.537001590943
39482499.205514,3849626.839196,38.525163923596
39482533.087719,3849626.839196,38.513257739232
39482566.969925,3849626.839196,38.501285823477
39482600.85213,3849626.839196,38.489250956975
39482634.734336,3849626.839196,38.477155891289
39482668.616541,3849626.839196,38.465003327569
39482702.498747,3849626.839196,38.45279589798
39482736.380952,3849626.839196,38.440536149884
39482770.263158,3849626.839196,38.428226532749
39482804.145363,3849626.839196,38.41586938767
39482838.027569,3849626.839196,38.403466939404
39482871.909774,3849626.839196,38.391021290839
39482905.79198,3849626.839196,38.378534419692
39482939.674185,3849626.839196,38.366008177335
39482973.556391,3849626.839196,38.35344428959
39483007.438596,3849626.839196,38.340844359316
39483041.320802,3849626.839196,38.328209870636
39483075.203008,3849626.839196,38.315542194644
39483109.085213,3849626.839196,38.302842596455
39483142.967419,3849626.839196,38.290112243397
39483176.849624,3849626.839196,38.277352214238
39483210.73183,3849626.839196,38.264563509306
39483244.614035,3849626.839196,38.251747061327
39483278.496241,3849626.839196,38.238903746887
39483312.378446,3849626.839196,38.226034398401
39483346.260652,3849626.839196,38.213139816436
39483380.142857,3849626.839196,38.200220782299
39483414.025063,3849626.839196,38.187278070817
39483447.907268,3849626.839196,38.174312463164
39483481.789474,3849626.839196,38.161324759668
39483515.671679,3849626.839196,38.148315792518
39483549.553885,3849626.839196,38.1352864383
39483583.43609,3849626.839196,38.122237630262
39483617.318296,3849626.839196,38.109170370244
39483651.200501,3849626.839196,38.096085740251
39483685.082707,3849626.839196,38.082984913541
39483718.964912,3849626.839196,38.069869165206
39483752.847118,3849626.839196,38.056739882211
39483786.729323,3849626.839196,38.043598572787
39483820.611529,3849626.839196,38.030446875156
39483854.493734,3849626.839196,38.017286565566
39483888.37594,3849626.839196,38.004119565536
39483922.258145,3849626.839196,37.990947948298
39483956.140351,3849626.839196,37.977773944413
39483990.022556,3849626.839196,37.964599946481
39484023.904762,3849626.839196,37.951428512939
39484057.786967,3849626.839196,37.938262370896
39484091.669173,3849626.839196,37.925104418003
39484125.551378,3849626.839196,37.911957723286
39484159.433584,3849626.839196,37.898825526955
39484193.315789,3849626.839196,37.885711239166
39484227.197995,3849626.839196,37.872618437702
39484261.080201,3849626.839196,37.859550864563
39484294.962406,3849626.839196,37.846512421511
39484328.844612,3849626.839196,37.833507164491
39484362.726817,3849626.839196,37.820539296989
39484396.609023,3849626.839196,37.807613162347
39484430.491228,3849626.839196,37.794733235014
39484464.373434,3849626.839196,37.781904110802
39484498.255639,3849626.839196,37.769130496147
39484532.137845,3849626.839196,37.756417196472
39484566.02005,3849626.839196,37.743769103642
39484599.902256,3849626.839196,37.731191182594
39484633.784461,3849626.839196,37.718688457249
39484667.666667,3849626.839196,37.706265995708
39484701.548872,3849626.839196,37.693928894853
39484735.431078,3849626.839196,37.681682264462
39484769.313283,3849626.839196,37.669531210876
39484803.195489,3849626.839196,37.657480820348
39484837.077694,3849626.839196,37.645536142195
39484870.9599,3849626.839196,37.633702171815
39484904.842105,3849626.839196,37.621983833693
39484938.724311,3849626.839196,37.610385964546
39484972.606516,3849626.839196,37.598913296641
39485006.488722,3849626.839196,37.587570441464
39485040.370927,3849626.839196,37.576361873799
39485074.253133,3849626.839196,37.565291916369
39485108.135338,3849626.839196,37.554364725089
39485142.017544,3849626.839196,37.543584275052
39485175.899749,3849626.839196,37.53295434735
39485209.781955,3849626.839196,37.522478516791
39485243.66416,3849626.839196,37.512160140577
39485277.546366,3849626.839196,37.502002348061
39485311.428571,3849626.839196,37.492008031577
39485345.310777,3849626.839196,37.482179838422
39485379.192982,3849626.839196,37.472520164054
39485413.075188,3849626.839196,37.463031146476
39485446.957393,3849626.839196,37.453714661865
39485480.839599,3849626.839196,37.44457232146
39485514.721805,3849626.839196,37.435605469676
39485548.60401,3849626.839196,37.426815183455
39485582.486216,3849626.839196,37.418202272824
39485616.368421,3849626.839196,37.409767282656
39485650.250627,3849626.839196,37.401510495548
39485684.132832,3849626.839196,37.393431935815
39485718.015038,3849626.839196,37.385531374538
39485751.897243,3849626.839196,37.37780833559
39485785.779449,3849626.839196,37.370262102591
39485819.661654,3849626.839196,37.362891726736
39485853.54386,3849626.839196,37.355696035397
39485887.426065,3849626.839196,37.348673641431
39485921.308271,3849626.839196,37.341822953148
39485955.190476,3849626.839196,37.335142184809
39485989.072682,3849626.839196,37.328629367615
39486022.954887,3849626.839196,37.322282361081
39486056.837093,3849626.839196,37.316098864747
39486090.719298,3849626.839196,37.310076430111
39486124.601504,3849626.839196,37.304212472723
39486158.483709,3849626.839196,37.298504284393
39486192.365915,3849626.839196,37.292949045393
39486226.24812,3849626.839196,37.287543836619
39486260.130326,3849626.839196,37.282285651647
39486294.012531,3849626.839196,37.277171408613
39486327.894737,3849626.839196,37.272197961851
39486361.776942,3849626.839196,37.267362113277
39486395.659148,3849626.839196,37.262660623422
39486429.541353,3849626.839196,37.258090222107
39486463.423559,3849626.839196,37.253647618711
39486497.305764,3849626.839196,37.24932951199
39486531.18797,3849626.839196,37.245132599438
39486565.070175,3849626.839196,37.241053586145
